Date, Price , midprice , Open , High , Low , Volumen , cambio , target , sma97dif , sma333dif , sma587dif , mfi , rsi 
44439,47157,47483,47008,48241,46725,4300,0,00317, Positive ,0,23428,0,2876,0,90415,49,63,53,22
44438,47008,47910,48800,48916,46904,4120,-0,03672, Negative ,0,24813,0,30309,0,92638,48,36,55,57
44437,48800,48747,48914,49650,47844,4050,-0,00233, Negative ,0,27324,0,3299,0,96532,48,63,55,78
44436,48914,48855,49076,49310,48400,2300,-0,0033, Negative ,0,28012,0,337,0,97512,50,02,53,76
44435,49076,47762,46832,49159,46365,5800,0,04792, Positive ,0,25604,0,31119,0,93627,50,95,56,85
44434,46832,47878,48989,49385,46371,6480,-0,04403, Negative ,0,26264,0,31839,0,94619,51,77,60,4
44433,48989,48201,47714,49244,47158,4120,0,02672, Positive ,0,27446,0,33138,0,96464,51,75,56,85
44432,47714,48731,49539,49857,47604,4770,-0,03684, Negative ,0,29187,0,3502,0,99168,59,19,61,43
44431,49539,49781,49264,50506,49055,5420,0,00558, Positive ,0,32319,0,38367,1,04029,61,56,66,7
44430,49264,48804,48868,49487,48121,2750,0,0081, Positive ,0,29927,0,36099,1,00605,67,18,62,68
44429,48868,49037,49332,49784,48290,3920,-0,00941, Negative ,0,30704,0,3719,1,02138,68,9,67,89
44428,49332,48011,46765,49362,46660,6040,0,05489, Positive ,0,28027,0,34756,0,9848,68,74,66,75
44427,46765,45526,44744,47060,43992,5970,0,04517, Positive ,0,21379,0,28184,0,88737,68,61,64,98
44426,44744,45149,44698,46008,44290,5820,0,00103, Positive ,0,20218,0,27495,0,87672,74,24,67,87
44425,44698,45812,45940,47157,44467,6930,-0,02704, Negative ,0,21834,0,29742,0,90932,76,52,68,99
44424,45940,46874,47031,48059,45689,6060,-0,0232, Negative ,0,24389,0,33145,0,95882,78,55,70,27
44423,47031,46456,47084,47355,45556,3830,-0,00113, Negative ,0,22979,0,32362,0,94672,74,74,64,96
44422,47084,47078,47842,48120,46036,4350,-0,01584, Negative ,0,24254,0,34545,0,9783,74,78,64,95
44421,47842,46071,44423,47866,44276,7390,0,07696, Positive ,0,21237,0,32078,0,94149,74,61,62,39
44420,44423,44987,45546,46185,43789,5640,-0,02466, Negative ,0,17993,0,29366,0,9011,80,57,66,69
44419,45546,46042,45612,46725,45358,4320,-0,00145, Negative ,0,20372,0,32795,0,95097,81,16,67,82
44418,45612,45659,46291,46674,44644,6370,-0,01471, Negative ,0,19025,0,321,0,94022,80,88,74,24
44417,46293,44612,43770,46432,42792,10720,0,05764, Positive ,0,15998,0,29469,0,90102,81,5,73,33
44416,43770,44275,44589,45249,43300,8160,-0,01837, Negative ,0,14794,0,28874,0,89176,80,21,78,78
44415,44589,43577,42830,44689,42464,9320,0,04107, Positive ,0,12582,0,27222,0,86697,78,53,76,91
44414,42830,41614,40887,43294,39933,6460,0,04752, Positive ,0,07125,0,21847,0,78758,77,63,75,97
44413,40887,39357,39741,41352,37361,6430,0,0285, Positive ,0,00883,0,15558,0,69487,77,03,74,5
44412,39754,38765,38219,39965,37564,3670,0,04049, Positive ,-0,01057,0,14113,0,67333,77,82,75,73
44411,38207,38737,39156,39774,37700,5080,-0,02424, Negative ,-0,01515,0,14319,0,67601,76,21,75,31
44410,39156,39579,39922,40441,38716,4620,-0,01919, Negative ,0,00202,0,17097,0,71641,71,72,74,35
44409,39922,41064,41409,42532,39596,9110,-0,03591, Negative ,0,03561,0,21805,0,78509,81,96,81,97
44408,41409,41684,42169,42317,41051,5070,-0,01802, Negative ,0,04835,0,23969,0,81656,82,99,86,34
44407,42169,40309,40034,42244,38373,7770,0,05315, Positive ,0,01172,0,20198,0,7611,77,8,81,29
44406,40041,39953,40004,40623,39282,4070,0,00092, Positive ,0,00018,0,19443,0,74986,72,31,75,64
44405,40004,39861,39563,40899,38822,7980,0,01115, Positive ,-0,00477,0,19472,0,75011,66,59,75,02
44404,39563,38000,37296,39563,36436,6040,0,06078, Positive ,-0,05453,0,14185,0,67248,61,95,67,89
44403,37296,37896,35422,40516,35276,16310,0,05335, Positive ,-0,06124,0,14147,0,67181,49,35,55,3
44402,35407,34668,34620,35430,33906,2780,0,04615, Positive ,-0,14508,0,04676,0,53299,48,97,51,66
44401,33845,33733,33597,34043,33422,3340,0,00738, Positive ,-0,17267,0,02066,0,49474,50,57,49,16
44400,33597,32823,32320,33625,32020,3970,0,03951, Positive ,-0,19976,-0,00485,0,45734,51,9,47,18
44399,32320,32178,32141,32610,31747,5230,0,00557, Positive ,-0,22102,-0,02251,0,43152,43,13,41,81
44398,32141,31175,29806,32804,29545,8250,0,07834, Positive ,-0,25087,-0,05123,0,38948,40,91,24,72
44397,29806,30208,30847,31075,29341,8880,-0,03374, Negative ,-0,27976,-0,07899,0,34885,48,88,32,37
44396,30847,31219,31824,31924,30514,12800,-0,0307, Negative ,-0,26164,-0,04655,0,39644,50,77,29,96
44395,31824,31819,31559,32427,31212,12410,0,0084, Positive ,-0,253,-0,02648,0,42589,46,26,32,05
44394,31559,31600,31427,31975,31224,13710,0,00414, Positive ,-0,26322,-0,03143,0,41867,39,97,37,73
44393,31429,31661,31875,32266,31055,5380,-0,01344, Negative ,-0,2668,-0,02782,0,42403,39,93,41,12
44392,31857,32182,32823,33194,31170,6960,-0,02942, Negative ,-0,25965,-0,01002,0,45016,40,3,38,99
44391,32823,32357,32727,33117,31596,5190,0,00292, Positive ,-0,26021,-0,00278,0,46079,40,99,35,38
44390,32727,32772,33090,33333,32210,4020,-0,01097, Negative ,-0,25506,0,01193,0,48238,46,96,44,14
44389,33090,33620,34239,34624,32616,8410,-0,03356, Negative ,-0,24012,0,04015,0,52373,55,81,47,82
44388,34239,33951,33506,34584,33317,2150,0,02188, Positive ,-0,23706,0,05253,0,54183,66,65,54,55
44387,33506,33623,33769,34221,33024,6460,-0,00779, Negative ,-0,24863,0,04455,0,53008,54,33,58,33
44386,33769,33309,32874,34044,32574,6660,0,02723, Positive ,-0,25973,0,03695,0,5189,39,26,44,17
44385,32874,33001,33886,33939,32063,14290,-0,02987, Negative ,-0,27075,0,02942,0,50786,45,2,50,6
44384,33886,34451,34256,35076,33826,3510,-0,00744, Negative ,-0,24324,0,0768,0,57722,47,24,54,92
44383,34140,34263,33668,34859,33668,8810,0,01402, Positive ,-0,25149,0,07324,0,57193,37,07,55,8
44382,33668,34384,35289,35289,33479,7720,-0,04593, Negative ,-0,25294,0,07931,0,5808,33,96,49,09
44381,35289,35536,35494,35782,35289,2930,0,01528, Positive ,-0,23204,0,11784,0,63722,29,83,47,73
44380,34758,34162,33816,34762,33562,2890,0,02786, Positive ,-0,26517,0,07707,0,57746,27,02,44,32
44379,33816,33326,33554,33924,32727,5150,0,0078, Positive ,-0,28657,0,05299,0,54212,26,09,38,43
44378,33554,33932,35044,35044,32821,5820,-0,04249, Negative ,-0,27709,0,07442,0,57343,26,32,41
44377,35044,35368,35896,35981,34754,3450,-0,02375, Negative ,-0,24968,0,12226,0,64344,25,8,38,96
44376,35896,35364,34484,36411,34317,5510,0,04094, Positive ,-0,25247,0,1247,0,64686,26,98,33,44
44375,34484,34660,34717,35168,34152,6180,-0,00671, Negative ,-0,27041,0,10486,0,61757,28,69,38,97
44374,34717,33538,32359,34717,32359,28710,0,07287, Positive ,-0,29707,0,07151,0,56851,22,08,42,28
44373,32359,31345,31585,32359,30331,20530,0,02454, Positive ,-0,34621,0,00361,0,4689,23,39,36,66
44372,31584,33250,34657,34915,31584,37670,-0,08866, Negative ,-0,31034,0,06668,0,56099,27,64,44,81
44371,34657,33834,33703,35137,32530,4860,0,02829, Positive ,-0,30203,0,08779,0,59156,30,05,40,38
44370,33703,33375,32553,34196,32553,9140,0,03533, Positive ,-0,31502,0,07552,0,57315,37,36,48,02
44369,32553,31614,31761,33300,29927,26870,0,02494, Positive ,-0,35462,0,02112,0,4931,40,11,45,65
44368,31761,33553,35631,35631,31475,23450,-0,10861, Negative ,-0,31863,0,08608,0,58762,43,25,49,61
44367,35631,34846,35586,35966,33725,16930,0,00127, Positive ,-0,29562,0,13056,0,65208,46,31,50,11
44366,35586,35848,35802,36236,35460,11570,-0,00604, Negative ,-0,27882,0,16597,0,70318,47,96,47,46
44365,35802,36776,38061,38061,35490,11420,-0,05935, Negative ,-0,26388,0,19924,0,75106,49,93,47,24
44364,38061,38529,38332,39324,37734,3540,-0,00707, Negative ,-0,23228,0,25982,0,83871,53,64,51,67
44363,38332,39363,40139,40394,38332,6790,-0,04502, Negative ,-0,21861,0,29082,0,88305,58,13,58,15
44362,40139,40217,40509,40709,39726,7780,-0,00891, Negative ,-0,20442,0,32277,0,92865,57,04,57,42
44361,40500,39772,39004,40732,38812,9730,0,03836, Positive ,-0,21565,0,31214,0,91211,55,37,57,8
44360,39004,37003,35531,39021,34984,8990,0,09775, Positive ,-0,27233,0,22449,0,78341,54,05,52,49
44359,35531,36262,37338,37338,35185,7380,-0,0484, Negative ,-0,28893,0,20329,0,75166,53,97,54,49
44358,37338,36885,36649,37427,36342,6420,0,01879, Positive ,-0,27871,0,22727,0,78573,52,33,45,68
44357,36649,37246,37347,37933,36559,9570,-0,01868, Negative ,-0,27331,0,24272,0,80734,45,76,45,31
44356,37347,35082,33415,37490,32673,26970,0,11767, Positive ,-0,31702,0,1738,0,70626,36,44,36,14
44355,33415,32646,33596,33745,31548,12920,-0,00539, Negative ,-0,3663,0,09515,0,59122,46,19,35,68
44354,33596,35105,35782,36613,33596,9970,-0,06109, Negative ,-0,32098,0,18041,0,71438,58,6,52,64
44353,35782,35867,35543,36238,35496,6510,0,00672, Positive ,-0,30808,0,20919,0,75538,49,59,45,47
44352,35543,36493,36844,37690,35296,6590,-0,03557, Negative ,-0,29762,0,23361,0,78995,46,75,48,69
44351,36854,37871,39209,39209,36532,5930,-0,06006, Negative ,-0,27232,0,28371,0,86171,40,96,46,92
44350,39209,38290,37590,39209,37371,5750,0,04307, Positive ,-0,26558,0,30173,0,8868,48,47,51,71
44349,37590,37123,36673,38053,36192,3970,0,02502, Positive ,-0,28917,0,26582,0,83392,32,93,39,45
44348,36673,36776,37305,37625,35928,5290,-0,01695, Negative ,-0,29749,0,25761,0,82137,29,72,39,48
44347,37305,35916,35615,37305,34527,5980,0,04745, Positive ,-0,31559,0,23169,0,78313,23,44,32,31
44346,35615,34909,34570,36138,33680,6020,0,03023, Positive ,-0,33658,0,20047,0,73721,20,06,29,75
44345,34570,35296,35667,36911,33681,7760,-0,03076, Negative ,-0,33158,0,217,0,76043,19,73,27,87
44344,35667,36756,38485,38485,35028,10220,-0,07202, Negative ,-0,30685,0,27081,0,83752,22,58,30,89
44343,38435,38751,39301,40120,37381,5550,-0,02204, Negative ,-0,272,0,3436,0,94197,21,31,87
44342,39301,39259,38363,40498,38020,8610,0,02445, Positive ,-0,26456,0,36546,0,97263,17,52,23,64
44341,38363,38261,38773,39761,36761,7770,-0,01057, Negative ,-0,28501,0,33495,0,92762,14,96,25,78
44340,38773,36966,34730,39201,34730,15130,0,1164, Positive ,-0,31087,0,29371,0,86721,10,26,15,01
44339,34730,35405,37585,38186,32623,25990,-0,07595, Negative ,-0,34144,0,2427,0,79278,10,61,16,08
44338,37585,37406,37415,38662,36150,13560,0,00454, Positive ,-0,30584,0,31655,0,89856,14,3,19,6
44337,37415,38344,40550,41500,35188,23310,-0,07795, Negative ,-0,2899,0,35354,0,95107,18,26,23,99
44336,40578,38513,36755,41827,35198,25600,0,10401, Positive ,-0,28799,0,36366,0,96477,15,3,12,62
44335,36755,39119,42935,42935,35303,67820,-0,14394, Negative ,-0,27806,0,38944,1,00092,23,59,29,95
44334,42935,44043,43544,45474,42612,10720,-0,01399, Negative ,-0,18829,0,56931,1,25878,23,38,26,57
44333,43544,44437,46569,46569,42304,37720,-0,06524, Negative ,-0,18131,0,58924,1,28608,32,42,31,11
44332,46583,47400,46785,49460,45340,19060,-0,00432, Negative ,-0,12712,0,70163,1,44629,35,31,30,02
44331,46785,48656,49917,50526,46785,9490,-0,06275, Negative ,-0,10314,0,75388,1,51981,39,81,34,25
44330,49917,50229,49747,51168,49289,6050,0,00342, Positive ,-0,07241,0,81829,1,61063,40,96,43,28
44329,49747,49637,49725,51154,48121,21160,0,00044, Positive ,-0,08146,0,80494,1,58956,45,1,41,35
44328,49725,53707,56715,57688,49725,14960,-0,12325, Negative ,-0,00385,0,96153,1,81222,53,64,53,65
44327,56715,55757,55851,56724,54789,7690,0,01547, Positive ,0,03744,1,04634,1,93144,60,41,53,81
44326,55851,57451,58276,59454,55448,13490,-0,04161, Negative ,0,07291,1,11936,2,03343,72,07,67,95
44325,58276,57967,58894,58957,56977,8480,-0,01049, Negative ,0,08728,1,1498,2,07422,72,3,66,82
44324,58894,58322,57349,59327,57317,7610,0,02694, Positive ,0,09914,1,17463,2,10707,66,4,62,24
44323,57349,56854,56451,58101,55606,6930,0,01591, Positive ,0,0767,1,13147,2,04271,55,02,59,3
44322,56451,56870,57487,57843,55897,10440,-0,01785, Negative ,0,08185,1,14346,2,05715,44,98,56,99
44321,57477,55219,52960,57477,52960,7660,0,0791, Positive ,0,0549,1,09241,1,98169,38,45,43,46
44320,53264,55206,57147,57147,53264,10030,-0,06795, Negative ,0,05952,1,10282,1,99395,38,93,53,5
44319,57147,57646,56605,58686,56605,7630,0,00958, Positive ,0,11164,1,20724,2,13982,31,67,51,03
44318,56605,57080,57774,57774,56385,4200,-0,02023, Negative ,0,10635,1,19769,2,12311,26,36,45,45
44317,57774,57762,57635,58265,57259,4320,0,00238, Positive ,0,12488,1,23626,2,17442,22,51,42,73
44316,57637,55488,53566,57637,53339,7860,0,076, Positive ,0,08618,1,16029,2,06315,16,19,29,21
44315,53566,53746,54860,54860,52631,7080,-0,02359, Negative ,0,05699,1,10366,1,97968,16,12,31,73
44314,54860,54833,55044,55575,54090,5760,-0,00334, Negative ,0,0833,1,15741,2,05249,19,87,31,18
44313,55044,54438,54103,55215,53660,7240,0,01739, Positive ,0,08028,1,15339,2,04343,22,69,38,49
44312,54103,51672,49129,54214,49129,11010,0,10153, Positive ,0,02952,1,05495,1,90102,20,43,23,15
44311,49116,49474,50167,50539,48410,9600,-0,02094, Negative ,-0,01124,0,97756,1,78872,24,3,25,23
44310,50167,50356,51139,51139,49572,5980,-0,01901, Negative ,0,00916,1,0226,1,84911,30,34,32,76
44309,51139,50250,51781,51781,48720,17250,-0,0124, Negative ,0,01021,1,02854,1,85418,35,64,33,85
44308,51781,53424,53822,55067,51781,12690,-0,03792, Negative ,0,07702,1,16755,2,0462,41,07,44,57
44307,53822,55149,56476,56476,53822,7100,-0,04699, Negative ,0,11551,1,2497,2,15777,40,45,46,03
44306,56476,55674,55639,56950,54398,8390,0,01504, Positive ,0,13006,1,28398,2,20184,41,22,40,96
44305,55639,56136,56173,57359,54913,8570,-0,00933, Negative ,0,14432,1,31622,2,24289,46,58,44,75
44304,56163,57320,59970,60223,54417,26330,-0,06348, Negative ,0,17373,1,37891,2,32633,55,9,58,57
44303,59970,61169,61325,62368,59970,7020,-0,0221, Negative ,0,25847,1,55384,2,56626,56,3,56,66
44302,61325,61870,63196,63453,60286,11540,-0,02961, Negative ,0,27881,1,59988,2,62538,66,17,63,85
44301,63196,62912,62907,63475,62348,6610,0,00402, Positive ,0,30643,1,66119,2,70546,72,75,63
44300,62943,63220,63518,64374,62065,10930,-0,00906, Negative ,0,31939,1,69245,2,74326,71,65,65,17
44299,63518,61709,59900,63518,59900,11260,0,0604, Positive ,0,29484,1,64633,2,67333,70,29,58,59
44298,59900,60224,60035,60701,59747,5500,-0,00225, Negative ,0,27093,1,60014,2,6036,71,67,64,47
44297,60035,59949,59824,60486,59411,4650,0,00353, Positive ,0,2728,1,60534,2,60538,71,43,63,46
44296,59824,59549,58114,60984,58114,9790,0,02942, Positive ,0,2723,1,60527,2,59973,69,72,61,29
44295,58114,58266,58110,58683,57849,3750,0,00007, Positive ,0,25216,1,56627,2,54034,70,88,69,34
44294,58110,57035,55960,58110,55960,4480,0,03842, Positive ,0,2331,1,52863,2,48309,61,78,61,1
44293,55960,57225,57991,58490,55960,8850,-0,03502, Negative ,0,24493,1,55344,2,51205,59,04,61,28
44292,57991,58402,59145,59200,57603,5620,-0,01951, Negative ,0,27869,1,62264,2,60221,58,72,66,54
44291,59145,58090,58240,59145,57034,5590,0,01554, Positive ,0,28062,1,62582,2,6013,51,68,52,46
44290,58240,57632,57023,58240,57023,4970,0,02134, Positive ,0,27967,1,62239,2,59107,50,09,46,91
44289,57023,58261,58959,59499,57023,6630,-0,03284, Negative ,0,30285,1,66871,2,64859,56,44,52,89
44288,58959,59281,58727,59834,58727,6150,0,00394, Positive ,0,33523,1,73397,2,73161,50,42,53,51
44287,58727,58835,58796,59173,58498,4350,-0,00117, Negative ,0,33566,1,73256,2,72319,51,73,49,78
44286,58796,58576,58841,59453,57698,8120,-0,00076, Negative ,0,34066,1,73954,2,72626,53,55,16
44285,58841,58314,57672,59349,57278,7870,0,02026, Positive ,0,34586,1,74645,2,72921,45,03,55,43
44284,57672,56573,55773,58162,54984,10120,0,03405, Positive ,0,31662,1,68325,2,63691,34,9,41,98
44283,55773,55708,55886,56326,55089,4210,-0,00202, Negative ,0,30696,1,66025,2,59932,36,41,38,03
44282,55886,55311,54993,56249,54373,5180,0,01624, Positive ,0,30795,1,65939,2,59152,40,85,45,4
44281,54993,53178,51363,54993,51363,7710,0,07067, Positive ,0,26727,1,57453,2,47029,41,85,35,31
44280,51363,51900,52347,52926,50874,11590,-0,0188, Negative ,0,24589,1,52938,2,40314,48,92,42,18
44279,52347,54633,54331,56919,52347,14080,-0,03651, Negative ,0,321,1,67996,2,59913,57,99,48,6
44278,54331,54594,54074,55647,53541,6570,0,00475, Positive ,0,33075,1,69674,2,61466,63,22,53,44
44277,54074,56055,57368,58036,54074,8720,-0,05742, Negative ,0,37822,1,78837,2,72997,68,96,64,1
44276,57368,57350,58087,58500,56200,8290,-0,01238, Negative ,0,4233,1,87367,2,83565,74,72,69,24
44275,58087,58748,58074,59421,58074,6780,0,00022, Positive ,0,47237,1,96618,2,9498,74,02,69,33
44274,58074,57996,57640,58961,57030,6480,0,00753, Positive ,0,46858,1,95143,2,92052,73,19,69,34
44273,57640,58690,58870,59799,57580,7240,-0,02089, Negative ,0,50167,2,0102,2,98873,66,72,67,03
44272,58870,56723,56924,58870,54576,11270,0,03419, Positive ,0,46709,1,93261,2,87607,65,69,66,97
44271,56924,55487,55644,56924,54049,10490,0,023, Positive ,0,44994,1,89092,2,81149,73,53,62,39
44270,55644,57893,59005,60141,55644,14780,-0,05696, Negative ,0,52816,2,0393,2,99722,85,3,76,95
44269,59005,60237,61207,61468,59005,6640,-0,03598, Negative ,0,60712,2,18801,3,18174,76,42,81,05
44268,61207,58848,57315,61207,56488,13700,0,06791, Positive ,0,58799,2,14118,3,10902,74,62,77,02
44267,57315,56908,57869,57869,55946,9560,-0,00957, Negative ,0,55276,2,06315,2,99639,60,63,76,01
44266,57869,56378,55939,57921,54834,8660,0,0342, Positive ,0,55492,2,05943,2,98117,53,34,64,66
44265,55955,55366,54950,57033,53699,10680,0,0183, Positive ,0,5434,2,0289,2,93143,44,24,64,37
44264,54949,53672,52395,54949,52395,8200,0,04875, Positive ,0,51186,1,95983,2,83211,31,75,46,45
44263,52395,51108,51031,52395,49821,6150,0,02672, Positive ,0,45432,1,84036,2,66859,24,06,37,64
44262,51031,49963,48895,51031,48895,5370,0,04369, Positive ,0,43516,1,79721,2,60472,25,01,36,15
44261,48895,48279,48811,49043,47515,4210,0,00172, Positive ,0,39964,1,72247,2,50062,28,59,35,92
44260,48811,47970,48368,49277,46662,9420,0,00916, Positive ,0,4034,1,72392,2,49496,34,74,44,45
44259,48368,49808,50425,51556,48059,9560,-0,04079, Negative ,0,47074,1,84816,2,64618,38,59,47
44258,50425,50272,48526,52018,48526,8600,0,03913, Positive ,0,4994,1,89611,2,69864,38,84,48,76
44257,48526,48513,49572,49572,47454,8370,-0,0211, Negative ,0,46157,1,81592,2,58734,40,3,52,87
44256,49572,47436,45300,49572,45300,9420,0,0943, Positive ,0,44234,1,77357,2,52493,35,54,43,38
44255,45300,44870,46217,46361,43380,13540,-0,01984, Negative ,0,37666,1,64235,2,35012,40,26,48,1
44254,46217,46992,46319,47767,46217,7600,-0,0022, Negative ,0,45393,1,78622,2,52399,36,92,47,9
44253,46319,46785,47144,48250,45320,22330,-0,0175, Negative ,0,46085,1,79412,2,52488,44,98,48,37
44252,47144,49328,49715,51511,47144,9550,-0,05171, Negative ,0,55427,1,96754,2,73371,50,35,59,48
44251,49715,49111,48888,51043,47179,12000,0,01692, Positive ,0,56323,1,97778,2,73605,51,14,54,52
44250,48888,49711,54078,54078,45344,32590,-0,09597, Negative ,0,59874,2,03787,2,80094,66,34,67,84
44249,54078,52880,57376,57376,48383,27310,-0,05748, Negative ,0,71884,2,25731,3,0645,84,22,86,04
44248,57376,56939,55838,58238,55639,6690,0,02754, Positive ,0,87318,2,53758,3,40109,80,01,83,71
44247,55838,56267,55847,57352,55182,11630,-0,00016, Negative ,0,87692,2,52893,3,37596,79,3,84,38
44246,55847,53586,51566,56093,51079,11800,0,08302, Positive ,0,8126,2,3925,3,19273,77,83,82,31
44245,51566,51895,52060,52433,51357,5870,-0,00949, Negative ,0,77867,2,31533,3,08343,77,61,81,55
44244,52060,50755,49225,52284,49225,9210,0,05759, Positive ,0,76177,2,27123,3,01544,77,1,80,95
44243,49225,48588,47941,49534,47643,13040,0,02678, Positive ,0,70783,2,15886,2,86447,75,61,81,55
44242,47941,47629,48587,48694,46563,9880,-0,0133, Negative ,0,69435,2,12225,2,80682,82,58,84,23
44241,48587,48228,47177,49279,47177,7340,0,02989, Positive ,0,73626,2,18777,2,87327,78,61,78,74
44240,47177,47261,47389,47939,46582,5230,-0,00447, Negative ,0,72244,2,15071,2,81455,78,59,79,54
44239,47389,47806,47966,48540,47072,10790,-0,01203, Negative ,0,76356,2,2141,2,87771,80,3,82,44
44238,47966,46213,44835,47981,44444,10300,0,06983, Positive ,0,7262,2,1341,2,76744,79,68,82,24
44237,44835,45799,46486,47056,44541,10020,-0,03552, Negative ,0,7311,2,13195,2,75197,79,67,80,74
44236,46486,46943,46440,48004,45882,15900,0,00099, Positive ,0,79601,2,23708,2,8642,72,82,80,91
44235,46440,42345,38841,46440,38250,24790,0,19564, Positive ,0,64149,1,94561,2,50314,68,25,71,31
44234,38841,38811,39257,39561,38061,7630,-0,0106, Negative ,0,52191,1,72025,2,22532,69,86,73,64
44233,39257,39520,38260,40780,38260,10180,0,02606, Positive ,0,56565,1,78813,2,29738,68,66,67,21
44232,38260,37510,36975,38260,36759,4480,0,03475, Positive ,0,50181,1,66409,2,14216,60,18,69,06
44231,36975,37260,37677,37998,36521,6420,-0,01863, Negative ,0,50659,1,66312,2,13268,49,92,55,4
44230,37677,36620,35563,37677,35563,8800,0,05944, Positive ,0,49558,1,63368,2,09027,42,23,48,92
44229,35563,34760,33559,35960,33559,7010,0,05972, Positive ,0,43364,1,51484,1,94377,43,35,40,77
44228,33559,33528,33141,34460,32595,5300,0,01261, Positive ,0,3955,1,43931,1,84849,44,64,42,06
44227,33141,33302,34334,34334,32270,5820,-0,03475, Negative ,0,3982,1,43596,1,83842,43,43,44,74
44226,34334,33964,34268,34791,33137,7290,0,00155, Positive ,0,4386,1,49781,1,9043,42,34,42,76
44225,34281,35261,33350,38056,32466,28640,0,02849, Positive ,0,50725,1,60769,2,02536,27,27,34,19
44224,33331,31881,30454,33418,30344,9170,0,09447, Positive ,0,37625,1,37169,1,74523,29,91,30,09
44223,30454,31167,32519,32519,29815,14770,-0,0635, Negative ,0,3569,1,33068,1,69243,38,84,45,74
44222,32519,32085,32268,32735,31434,8540,0,00778, Positive ,0,40838,1,41147,1,78059,35,78,41,86
44221,32268,33481,32298,34693,32268,9230,-0,00093, Negative ,0,48279,1,52976,1,91141,25,26,36,79
44220,32298,32156,32099,32830,31481,5890,0,0062, Positive ,0,43831,1,44334,1,8063,23,55,33,31
44219,32099,32418,33062,33062,31773,7070,-0,02913, Negative ,0,4639,1,47632,1,83883,24,47,34,19
44218,33062,31311,30852,33631,28991,15720,0,0709, Positive ,0,42787,1,40446,1,75151,33,51,31,01
44217,30873,33066,35522,35522,30609,22350,-0,13085, Negative ,0,52217,1,55187,1,91553,42,75,46,99
44216,35521,34855,35915,36263,33447,14140,-0,01215, Negative ,0,62121,1,70455,2,08473,49,4,54,3
44215,35958,36816,36699,37673,35958,9610,-0,02019, Negative ,0,73186,1,87355,2,27139,50,11,59,74
44214,36699,36043,35913,36906,35180,8410,0,02217, Positive ,0,71664,1,83128,2,21677,44,42,56,06
44213,35903,35242,36061,36570,33914,9850,-0,00422, Negative ,0,69899,1,78578,2,1588,49,55,57,8
44212,36055,36780,36741,37750,35809,10840,-0,01867, Negative ,0,79429,1,92496,2,31049,54,95,63,71
44211,36741,37372,39145,39476,35268,15550,-0,06201, Negative ,0,84679,1,99124,2,37887,59,33,70,51
44210,39170,38472,37374,39750,37193,12970,0,04803, Positive ,0,92676,2,09984,2,49412,58,69,68,3
44209,37375,35289,34106,37418,33160,14890,0,09594, Positive ,0,79281,1,86325,2,22029,57,65,65,78
44208,34103,34727,35448,35839,33616,22180,-0,0387, Negative ,0,78723,1,83508,2,1827,61,07,70,65
44207,35476,35034,38226,38226,31842,48040,-0,07194, Negative ,0,82636,1,8774,2,22438,76,15,82,47
44206,38226,39323,40171,41209,37436,19010,-0,04842, Negative ,1,0771,2,24947,2,6346,85,69,91,25
44205,40171,40006,40509,41046,38966,8170,-0,00834, Negative ,1,14661,2,32988,2,71586,85,72,93,78
44204,40509,39670,39407,41616,37723,21790,0,02796, Positive ,1,16372,2,3268,2,70296,84,56,93,74
44203,39407,38214,36755,39672,36755,22110,0,07215, Positive ,1,11897,2,22886,2,5848,82,6,92,88
44202,36755,35328,33986,36755,33901,18620,0,08116, Positive ,0,99044,2,00656,2,33001,76,21,87,53
44201,33996,32488,32020,33996,30979,14480,0,06171, Positive ,0,85695,1,78299,2,07549,74,81,86,67
44200,32020,31291,32971,33403,29178,24680,-0,02884, Negative ,0,8117,1,6962,1,97361,81,99,88,24
44199,32971,33182,32183,34253,32110,18910,0,02442, Positive ,0,945,1,8752,2,16489,80,32,84,72
44198,32185,31180,29346,33168,29192,22010,0,09674, Positive ,0,85271,1,71855,1,98581,77,93,81,38
44197,29346,29215,28933,29498,28932,8330,0,01427, Positive ,0,75796,1,56194,1,8081,77,48,81,2
44196,28933,28746,28880,29133,28358,12220,0,00184, Positive ,0,74977,1,53397,1,77258,78,42,83,6
44195,28880,28104,27316,28892,27316,10510,0,05729, Positive ,0,73032,1,49021,1,71999,79,15,84,02
44194,27315,26619,27058,27315,25923,8920,0,0095, Positive ,0,6574,1,37043,1,58495,84,64,83,91
44193,27058,26775,26241,27308,26241,7600,0,03113, Positive ,0,68461,1,39533,1,60818,84,01,82,84
44192,26241,27146,26410,28051,26241,17960,-0,00647, Negative ,0,7262,1,43998,1,65266,82,19,84,71
44191,26412,25572,24717,26577,24566,13150,0,06858, Positive ,0,64379,1,30955,1,50683,80,65,83,29
44190,24717,24104,23743,24717,23491,13780,0,04137, Positive ,0,56459,1,18674,1,37002,75,18,79,62
44189,23735,23298,23234,23735,22860,4750,0,02156, Positive ,0,52558,1,12243,1,29717,72,47,75,85
44188,23234,23417,23805,23916,22917,12070,-0,02399, Negative ,0,54626,1,14196,1,31505,75,15,81,45
44187,23805,23147,22701,23805,22490,7410,0,04863, Positive ,0,5416,1,12614,1,29438,68,76,70,73
44186,22701,23192,23433,23901,22483,14180,-0,03099, Negative ,0,55768,1,13895,1,3047,76,52,75,29
